DEM_AGE_LONG,DEM_AGE_SHORT,DEM_GENDER,DEM_REGION,DEM_EDUCATION_LONG,DEM_EDUCATION_SHORT,DEM_MARITALSTATUS_LONG,DEM_MARITALSTATUS_SHORT,DEM_HOUSEHOLDSIZE,DEM_FAMILYINCOME_LONG,DEM_FAMILYINCOME_SHORT,DEM_EMPLOYMENT,DEM_ETHNICITY_LONG,DEM_ETHNICITY_SHORT,IDNUM,RANDOMSPLIT,Q01_ATAHC,Q01_ATWT,Q01_AOSS,Q01_CS,Q01_E,Q01_ESBPAY,Q01_GMIFP,Q01_HAJ,Q01_HHI,Q01_HQ,Q01_I,Q01_KAH,Q01_NOFHFAE,Q01_PHP,Q01_PRS,Q01_PESACAOW,Q01_RE,Q01_SM,Q01_ST,Q01_WAPL,Q01A,Q02,Q03,Q04,Q05,Q06,Q07_1,Q07_2,Q07_3,Q07_4,Q07_5,Q7_TOPPRIORITIES,Q08_1,Q08_2,Q08_3,Q08_4,Q09_1,Q09_2,Q09_3,Q09_4,Q09_5,Q10,Q11A,Q11B,Q12,Q13A,Q13B,Q14_1,Q14_2,Q14_3,Q14_4,Q15A_ATGE,Q15A_AHC,Q15A_AHI,Q15A_CE,Q15A_D,Q15A_ER,Q15A_GBM,Q15A_HITH,Q15A_L,Q15A_PCB,Q15A_TBSTLI,Q15A_OTH,Q15B_1,Q15B_2,Q15B_3,Q15B_4,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q17_ICTPI,Q17_ICRMO,Q17_MCMKM,Q17_TCHSA,Q17_IPALO,Q17_BAMOT,Q17_IIVIT,Q17_IAWOC,Q17_IETBA,Q17_MOTCH,Q17_IFHAT,Q17_MOTCC,Q17_MCCWT,Q17_MCHTR,Q17_MCWTT,Q17_IKMNW,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q20_1,Q20_2,Q20_3,Q20_4,Q21,Q22_1,Q22_2,Q23,Q24,Q25,Q26,Q27,Q28,Q28A,Q29A_1,Q29A_2,Q29A_3,Q29A_4,Q29A_5,Q29A_6,Q29A_7,Q29A_8,Q29B,Q30_1,Q30_2,Q30_3,Q30_4,Q31_1,Q31_2,Q32,Q33,Q33A,Q34,WEIGHT
45,1,2,4,9,2,1,1,4,11,3,4,3,3,5663,2,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,1,1,1,1,1,1,2,3,4,5,5,5,5,5,5,5,5,5,5,5,1,,2,3,,1,3,3,3,3,1,1,0,0,0,0,0,0,0,1,0,0,3,2,1,1,50,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,3,3,4,4,4,4,3,3,3,2,3,3,4,3,3,4,4,3,3,3,2,2,2,1,1,2,5,5,5,5,1,5,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,0,1,0,1,3,3,2,,2,1.248502707
28,1,2,4,12,4,5,4,2,14,5,1,4,4,5664,2,5,2,4,4,5,3,4,5,5,5,4,5,5,5,4,5,4,5,4,5,15,2,1,2,2,2,2,,,,,1,4,4,4,1,4,5,5,3,4,4,,1,1,,1,3,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,2,1,1,2,9,18,16,21,15,18,-1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,4,4,4,3,3,3,3,3,1,1,1,2,2,2,4,5,5,5,1,4,3,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,,1,0,0,0,4,4,4,1,2,2,1.53935914
78,3,1,1,10,3,4,3,1,13,4,5,1,1,5665,1,5,3,4,3,4,4,5,5,5,3,4,5,2,5,4,5,4,5,5,3,4,2,2,2,2,2,,,,,,0,2,3,4,4,5,5,5,5,5,2,1,,2,4,,2,2,1,3,0,0,1,0,0,0,1,0,0,1,0,0,4,2,3,2,49,19,65,-1,50,50,50,21,2,1,1,1,2,3,3,2,2,3,3,2,2,3,1,1,4,4,5,4,4,5,1,2,2,2,2,2,2,2,2,3,4,2,3,5,5,1,1,2,1,2,1,2,1,3,2,1,2,2,2,1,,0,1,0,0,3,2,4,2,,2,0.4039985142
59,2,1,2,10,3,1,1,3,5,2,2,2,2,5666,2,5,4,5,5,5,3,5,5,5,5,5,5,5,3,3,5,4,5,3,3,2,1,1,2,1,1,2,1,4,5,,4,4,5,4,5,5,5,5,5,4,4,,1,3,,2,3,3,3,3,0,0,0,1,0,0,0,1,0,0,1,0,5,2,2,1,-1,38,25,22,21,26,21,5,3,2,2,3,2,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,1,1,1,2,2,3,3,4,3,3,2,4,2,1,1,2,2,3,5,1,1,1,2,2,2,2,2,,0,0,1,0,4,3,3,1,2,2,0.7179477693
52,2,2,2,9,2,1,1,3,13,4,1,1,1,5667,1,5,3,3,3,3,3,5,3,5,4,4,1,4,4,1,5,3,5,5,3,11,2,2,2,2,2,,,,,,0,4,5,4,5,5,5,4,5,3,2,1,,3,3,,2,2,3,2,0,1,1,0,0,0,0,0,0,1,0,0,4,2,2,1,70,-1,-1,-1,-1,-1,75,35,3,3,2,1,3,4,3,3,4,3,3,2,3,2,2,2,3,3,4,4,5,4,2,3,2,1,1,1,1,2,3,5,3,3,3,4,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,1,2,2,1.358275506
83,3,1,3,12,4,1,1,2,13,4,5,1,1,5668,1,5,1,1,2,1,2,3,2,4,2,2,3,2,3,1,4,3,5,3,2,1,2,2,3,2,3,,,,,,0,3,3,3,1,5,4,4,3,4,1,1,,2,4,,3,2,3,3,0,1,1,0,0,0,0,1,0,0,0,0,4,2,2,3,76,27,72,73,27,50,74,28,3,2,1,3,1,1,2,1,3,2,3,2,2,3,1,2,3,3,3,4,4,3,3,3,2,2,2,2,1,2,3,5,5,5,4,1,1,2,1,2,6,2,1,2,1,2,2,-1,2,2,2,2,,0,0,1,0,4,3,4,2,,1,0.4817381948
68,3,1,4,11,3,1,1,1,15,6,2,1,1,5669,1,5,3,3,2,3,3,4,3,5,5,3,5,5,5,5,3,2,5,4,4,9,2,3,2,2,2,,,,,,0,1,4,2,3,4,5,4,5,5,1,1,,3,4,,2,2,2,3,0,0,0,1,0,0,0,1,0,1,0,0,5,1,1,3,20,37,65,50,19,22,69,14,4,3,4,1,4,2,2,2,3,1,3,3,1,4,1,1,4,3,5,3,3,4,4,3,1,1,2,2,1,1,3,4,4,4,2,4,2,1,1,2,5,2,1,2,1,2,2,1,2,2,2,2,,0,1,0,0,4,3,4,2,,2,0.3021094278
60,2,2,4,9,2,1,1,4,13,4,1,3,3,5670,2,5,4,5,5,4,4,4,5,5,4,5,5,5,4,3,4,4,5,5,4,3,1,2,1,2,3,3,1,,,,2,4,4,4,5,5,5,4,4,5,1,,2,3,,4,3,3,3,3,0,0,1,0,0,1,0,0,0,0,1,0,5,3,3,3,51,14,8,16,38,13,23,45,4,2,3,3,2,3,4,3,4,3,3,3,2,3,3,2,4,4,4,4,5,4,5,5,1,1,2,2,2,2,3,3,3,5,2,4,4,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,4,3,4,1,2,2,1.146931657
77,3,1,4,10,3,1,1,2,9,3,5,1,1,5671,2,4,2,3,4,4,3,5,1,4,2,4,5,3,5,3,4,3,5,5,4,3,2,2,2,2,3,,,,,,0,1,1,4,2,4,5,5,5,3,1,,1,1,,2,2,2,2,3,0,0,0,0,0,0,1,0,1,1,0,0,5,4,2,2,74,65,87,90,77,3,100,0,2,2,1,3,2,3,1,2,3,3,3,3,2,4,2,1,3,3,4,4,4,4,3,3,2,1,2,2,1,2,2,2,4,4,2,4,2,1,1,1,5,2,3,5,2,2,2,1,2,2,2,2,,0,0,1,0,3,3,2,2,,1,0.7031301439
26,1,1,4,12,4,5,4,2,11,3,1,4,4,5672,1,3,3,4,3,3,4,3,4,3,4,4,4,4,3,3,3,3,5,4,4,7,2,2,2,2,2,,,,,,0,3,2,3,4,3,4,2,3,3,4,1,,1,2,,2,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0,4,4,3,4,63,43,56,25,31,18,42,74,4,3,3,3,3,3,3,3,2,2,2,2,3,3,3,2,4,3,3,3,2,2,3,3,1,1,2,2,1,2,3,3,2,2,2,3,3,2,2,2,6,2,9,,1,2,2,2,1,2,2,2,,0,0,1,0,3,2,3,2,,2,1.958089303
28,1,2,1,9,2,1,1,4,8,3,7,1,1,5673,1,4,3,4,3,3,4,3,4,4,4,4,4,4,5,3,4,3,5,4,4,7,2,2,2,2,2,,,,,,0,3,4,4,3,3,4,4,4,3,4,1,,3,4,,3,3,1,2,1,0,0,0,0,1,0,0,0,1,0,0,3,3,3,3,-1,50,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,4,3,2,2,2,6,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,2,2,,2,2.054282136
72,3,1,1,13,4,1,1,4,14,5,5,1,1,5674,1,5,2,4,5,4,4,4,5,4,4,4,5,4,5,4,5,2,5,5,3,1,1,2,2,1,2,4,1,,,,2,5,5,5,5,5,5,5,5,3,1,2,,1,3,,2,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,3,3,3,1,0,0,0,0,0,0,48,0,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,4,4,4,4,5,5,1,1,1,1,2,2,5,5,5,5,3,4,4,2,1,2,3,2,1,2,1,2,2,1,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.6971221197
58,2,2,3,9,2,1,1,5,13,4,7,1,1,5675,2,3,5,1,1,4,1,1,1,4,1,1,5,4,5,1,4,1,5,4,1,4,2,2,2,1,2,4,,,,,1,3,3,4,5,5,4,4,4,4,3,,1,3,,1,2,2,3,2,0,1,0,0,0,0,0,1,0,1,0,0,5,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,3,4,4,1,3,2,2,2,4,2,2,3,1,1,1,1,4,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,3,5,5,2,2,2,3,2,2,,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,4,2,,2,1.05551822
43,1,1,1,9,2,5,4,1,1,1,4,2,2,5676,1,3,2,1,2,3,2,3,1,2,3,2,2,3,5,1,4,1,5,5,3,9,2,2,3,2,3,,,,,,0,5,4,4,4,4,5,3,4,5,3,1,,2,4,,3,3,3,3,0,1,0,0,0,1,0,0,0,0,1,0,4,4,4,2,50,71,35,-1,28,74,36,52,1,1,1,2,1,1,1,1,3,3,2,2,2,2,1,1,2,3,2,4,4,2,3,3,2,2,2,2,2,2,5,4,3,4,3,1,1,2,1,1,6,2,1,2,2,2,2,2,1,2,2,2,,0,0,1,0,3,3,4,2,,2,2.187170962
64,2,1,3,12,4,1,1,2,13,4,7,1,1,5677,1,5,4,4,4,4,5,4,4,5,5,4,5,4,5,4,4,4,1,5,4,9,2,2,2,2,3,,,,,,0,4,4,4,2,5,5,5,4,4,4,1,,3,4,,2,2,3,3,0,0,1,0,0,0,0,1,0,1,0,0,5,4,4,2,2,50,97,50,50,94,49,95,3,2,2,2,3,3,3,4,4,3,4,3,3,3,3,2,5,4,5,3,4,3,4,1,1,1,2,2,1,2,2,4,3,4,2,3,3,2,2,2,6,2,1,2,1,2,2,2,2,2,2,-1,,0,1,0,0,4,4,3,1,1,2,0.4760716231
41,1,2,3,10,3,3,2,4,9,3,1,1,1,5678,2,5,4,3,3,5,2,4,3,5,2,5,4,4,3,1,3,2,3,4,3,1,1,2,2,2,1,1,5,,,,2,5,5,3,4,5,5,4,2,3,3,,2,3,,3,2,2,3,3,0,1,1,0,0,1,0,0,0,0,0,0,3,2,1,2,-1,-1,-1,18,-1,16,28,-1,2,2,2,2,2,1,3,2,1,2,2,2,2,1,1,1,3,3,3,2,3,2,2,2,1,1,2,2,2,2,4,5,3,3,4,3,1,1,1,1,1,2,2,,1,2,2,2,2,2,2,2,,0,0,1,0,1,2,1,1,2,2,0.9320607994
55,2,1,3,14,4,1,1,2,16,7,1,1,1,5679,2,5,2,4,3,4,4,4,4,5,3,4,4,4,5,1,5,1,5,4,4,9,2,1,1,2,1,2,5,3,,,3,4,5,5,4,5,5,5,3,3,5,,1,1,,1,3,3,3,3,1,0,1,0,0,1,0,0,0,0,0,0,2,2,2,1,2,15,-1,31,0,20,50,-1,3,3,3,1,2,1,2,1,1,2,2,2,3,3,2,1,2,3,3,5,4,4,3,2,1,1,2,1,2,2,4,4,4,5,2,2,1,1,2,2,5,2,1,1,1,2,2,2,2,2,2,2,,0,1,0,0,3,3,3,2,,2,0.4028602188
69,3,1,4,10,3,1,1,1,17,8,1,4,4,5680,1,5,1,4,5,4,4,5,3,3,4,3,5,4,5,4,5,3,5,5,4,10,2,2,2,2,2,,,,,,0,4,5,5,5,5,5,5,5,5,4,1,,3,4,,2,2,3,3,1,0,0,0,0,0,1,0,0,1,0,0,3,5,5,4,50,58,-1,-1,50,-1,-1,-1,2,2,3,2,2,1,3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,4,2,2,1,2,2,1,2,4,2,3,5,2,4,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,,0,0,1,0,3,3,4,2,,1,0.3297221879
29,1,2,2,13,4,1,1,5,15,6,1,1,1,5681,2,5,2,4,3,4,5,4,4,4,4,4,4,5,5,2,5,1,5,4,3,19,1,1,1,1,1,4,2,1,5,3,5,5,5,4,4,5,5,5,3,2,5,,2,1,,1,2,2,3,3,0,1,1,1,0,0,0,0,0,0,0,0,2,3,4,1,23,26,23,23,19,22,29,23,2,1,1,2,1,1,1,2,3,1,3,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,2,2,2,2,3,4,4,4,2,1,1,2,2,2,6,2,9,,1,2,2,2,2,2,2,2,,0,0,1,0,4,3,2,2,,2,1.784808991
50,2,2,1,11,3,1,1,4,17,8,1,1,1,5682,1,4,2,4,4,4,5,3,4,4,4,4,4,4,5,2,5,3,5,4,3,19,2,2,2,2,2,,,,,,0,2,2,4,4,5,5,5,5,4,4,1,,1,4,,2,2,3,3,0,0,0,0,0,1,0,1,0,1,0,0,4,2,2,2,50,50,30,50,23,22,17,6,3,1,1,2,1,1,1,1,1,3,3,3,3,3,3,1,4,4,4,4,3,3,3,3,2,2,2,2,2,2,3,3,4,4,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,,1,0,0,0,3,3,2,2,,1,0.9049231002
68,3,2,3,9,2,3,2,1,5,2,5,1,1,5683,2,5,3,5,5,5,5,5,3,5,5,3,5,5,5,5,5,3,5,5,5,10,1,1,2,2,1,2,1,5,,,3,4,4,4,4,4,4,4,4,4,2,,1,1,,1,2,2,3,3,0,1,0,1,0,0,1,0,0,0,0,0,5,3,2,3,-1,50,-1,50,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,5,4,4,4,4,4,2,2,2,2,1,2,3,3,3,4,4,5,5,1,1,1,2,2,3,2,2,2,2,1,2,2,2,2,,0,0,1,0,3,3,4,1,2,2,0.9764087642
80,3,2,2,12,4,4,3,1,1,1,1,1,1,5684,1,3,2,3,4,5,4,2,5,4,2,4,3,4,5,3,4,3,2,5,3,15,1,2,2,2,2,1,,,,,1,5,5,4,5,5,5,5,5,5,5,1,,1,2,,2,2,3,2,1,0,0,1,0,0,0,0,0,1,0,0,-1,-1,-1,1,50,51,-1,-1,51,50,-1,50,3,2,2,3,2,2,3,3,3,3,3,2,3,2,3,2,4,4,4,4,4,4,4,4,1,1,1,1,1,2,3,3,3,3,2,5,5,2,2,2,4,2,3,2,3,3,1,1,1,2,2,2,,0,1,0,0,3,3,3,2,,2,0.7084336265
91,3,1,4,8,1,4,3,1,8,3,5,1,1,5685,2,4,3,2,3,3,3,3,4,3,4,3,4,4,4,4,3,2,5,4,2,7,2,2,2,2,2,,,,,,0,5,4,4,3,3,4,4,4,4,2,,1,3,,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,3,2,3,2,73,-1,24,68,72,31,72,30,3,2,2,2,2,3,3,2,2,2,3,3,2,3,2,3,4,4,5,5,4,5,4,4,2,1,1,2,2,2,2,2,2,3,4,4,4,1,2,2,6,2,9,,3,1,1,2,2,2,-1,2,,0,0,1,0,3,2,4,2,,2,0.9678677433
35,1,2,4,10,3,1,1,2,15,6,1,2,2,5686,2,4,3,4,3,5,4,4,4,4,3,2,5,3,5,3,5,2,5,5,4,4,1,1,2,2,2,1,1,,,,2,5,5,5,4,5,5,5,5,3,5,,1,3,,4,2,3,3,3,0,0,1,0,0,1,0,0,0,1,0,0,3,3,1,3,0,0,48,28,0,38,0,49,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,4,5,4,4,4,4,4,4,2,2,2,2,2,2,4,5,3,3,2,5,5,2,1,2,6,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,3,3,2,2,,2,0.7690759018
51,2,2,2,10,3,1,1,4,13,4,7,3,3,5687,2,5,3,3,4,4,3,2,3,5,4,4,4,4,5,4,5,3,5,5,5,1,1,1,1,2,2,2,3,1,,,3,5,5,5,5,5,5,5,4,2,5,,1,3,,1,3,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,2,2,3,1,17,-1,-1,19,36,-1,29,30,2,1,1,4,2,1,2,1,4,2,2,2,2,2,3,1,2,4,4,5,5,4,3,3,1,1,2,2,2,2,3,3,3,3,4,5,4,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,2,,1,1.129425701
65,3,1,4,12,4,5,4,1,12,4,5,1,1,5688,1,3,1,2,3,3,4,5,4,3,2,4,3,1,4,3,3,4,5,4,2,11,2,3,3,3,3,,,,,,0,2,2,4,3,1,5,3,4,3,1,1,,1,1,,2,2,1,2,0,0,1,0,0,0,0,1,0,1,0,0,3,1,1,4,32,36,31,48,3,60,43,1,3,3,3,1,3,4,4,3,4,3,4,4,3,2,3,3,4,3,4,3,3,4,4,3,2,2,2,2,1,1,3,3,1,2,3,1,1,2,1,2,5,2,1,1,2,2,2,1,-1,1,2,2,,0,1,0,0,4,3,2,2,,1,0.3911594676
64,2,1,2,12,4,1,1,3,14,5,1,1,1,5689,2,5,3,3,4,4,3,5,4,5,3,4,5,3,5,4,5,1,5,5,3,11,2,2,2,1,2,4,,,,,1,5,4,5,5,5,5,5,4,4,5,,1,1,,2,2,2,3,3,1,0,0,0,0,0,0,1,0,1,0,0,2,3,3,1,2,1,47,50,1,7,56,14,3,3,2,2,2,2,3,2,4,2,3,2,2,2,2,2,3,3,3,4,4,3,3,3,1,1,2,2,2,2,3,4,3,5,1,3,3,2,2,2,6,2,1,2,2,1,2,2,2,2,2,2,,0,0,1,0,4,3,4,2,,2,0.6889220382
62,2,1,4,12,4,1,1,2,17,8,2,1,1,5690,2,4,2,3,3,3,3,4,3,4,3,3,3,3,5,3,4,3,4,3,4,9,2,3,2,1,2,4,,,,,1,4,4,4,3,3,4,3,3,3,3,,1,1,,2,2,2,3,3,0,0,1,0,0,1,0,0,0,1,0,0,4,2,2,3,25,29,61,60,23,29,57,41,2,2,2,2,1,2,2,2,3,2,3,2,1,3,2,1,3,4,4,4,4,4,4,3,1,1,1,2,2,2,2,2,3,4,2,4,2,1,2,2,5,2,3,2,2,2,1,2,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.4028602188
48,1,1,1,9,2,5,4,1,8,3,3,1,1,5691,1,3,1,2,3,3,3,4,2,3,3,3,3,3,5,1,5,3,5,5,4,7,2,1,2,1,2,4,2,,,,2,4,4,5,5,5,5,5,5,3,1,1,,3,4,,3,1,1,3,0,1,1,0,0,1,0,0,0,0,0,0,5,2,2,1,45,44,63,1,0,54,17,30,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,2,4,5,4,4,4,2,2,2,2,2,2,2,2,5,5,4,5,4,1,1,2,1,1,6,2,3,2,1,2,2,2,2,1,2,2,,0,0,1,0,3,2,2,2,,2,1.453671094
48,1,1,2,10,3,1,1,2,11,3,6,1,1,5692,1,5,2,4,4,4,5,5,5,4,4,4,5,2,5,5,5,2,5,5,4,2,1,1,2,1,2,4,1,2,,,3,5,5,5,5,5,4,5,4,5,5,1,,1,2,,2,3,3,3,0,1,0,0,0,1,0,1,0,0,0,0,1,5,4,1,0,0,49,0,0,0,50,0,3,3,2,3,1,1,1,1,3,3,3,3,2,4,2,3,4,4,3,4,4,2,2,2,1,1,2,2,2,2,5,5,5,5,3,5,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,-1,,0,0,1,0,4,4,3,2,,2,1.056053342
54,2,2,1,12,4,1,1,6,17,8,1,1,1,5693,2,4,3,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,5,3,4,9,1,1,2,1,2,2,1,1,,,3,5,5,5,4,5,5,4,4,3,5,,1,3,,3,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,3,3,2,0,30,48,22,2,22,48,4,3,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1,3,3,3,4,4,3,4,4,1,2,2,2,2,2,3,3,2,3,2,4,2,1,2,1,3,2,3,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,2,,2,0.8579879356
25,1,1,2,9,2,5,4,3,6,2,4,1,1,5694,1,5,5,3,1,1,2,3,1,5,3,1,4,1,5,1,5,1,5,5,2,3,2,1,2,2,2,2,,,,,1,5,5,5,2,5,4,5,5,3,5,1,,1,4,,1,2,3,2,0,0,1,0,1,0,0,0,0,1,0,0,1,3,5,5,15,49,36,37,34,0,0,0,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,1,2,1,2,6,2,1,2,2,2,2,2,1,2,2,2,,0,0,1,0,4,3,4,2,,2,2.930169646
31,1,2,3,10,3,1,1,5,11,3,1,2,2,5695,2,5,4,4,4,4,4,5,5,5,5,4,5,4,5,4,4,5,5,5,4,7,1,1,1,1,2,1,3,1,2,,4,4,5,5,5,3,4,3,4,4,5,,1,2,,2,2,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,3,3,3,3,26,24,9,17,28,85,18,22,2,4,3,3,3,2,3,2,2,4,3,4,2,1,2,3,3,3,4,4,3,3,3,3,2,2,2,2,2,2,2,3,5,3,2,5,4,1,2,2,2,1,3,6,1,1,1,1,1,1,1,1,,1,1,0,0,1,2,2,1,1,2,2.183216005
47,1,2,3,10,3,3,2,4,11,3,1,1,1,5696,1,5,3,3,3,3,3,5,5,5,4,3,5,3,5,3,5,3,5,5,3,1,1,1,2,1,2,2,1,4,,,3,5,4,3,3,5,5,5,3,3,5,2,,3,4,,3,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,2,2,2,28,80,-1,-1,-1,-1,77,25,2,1,1,1,3,1,3,1,3,1,3,2,2,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,5,5,5,5,4,5,3,2,1,1,6,1,1,1,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,1,2,,2,0.879256676
53,2,1,3,9,2,1,1,3,13,4,1,1,1,5697,2,3,3,3,3,3,4,4,3,2,4,4,4,3,4,3,5,4,5,5,4,7,2,2,2,2,2,,,,,,0,3,4,4,5,5,5,5,4,3,5,,1,1,,2,2,2,3,3,0,1,0,0,0,0,0,0,0,1,1,0,4,3,4,2,29,26,-1,19,50,4,65,50,2,2,2,1,2,1,2,1,3,2,2,2,2,1,1,1,3,3,3,2,3,3,4,4,2,2,2,2,2,2,3,4,4,3,2,3,2,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,2,2,,2,2.003493383
68,3,1,3,11,3,1,1,2,11,3,5,1,1,5698,2,4,2,2,2,1,1,3,3,4,2,2,4,3,2,1,3,3,4,4,2,,2,1,3,3,2,2,,,,,1,5,4,3,4,4,4,4,5,5,3,,1,3,,1,2,2,3,2,0,0,1,0,0,0,1,0,0,1,0,0,3,2,4,1,32,37,39,42,41,31,64,25,2,3,2,2,2,2,3,2,4,3,3,2,3,1,1,2,3,3,4,4,4,2,2,2,2,1,2,2,1,2,2,3,3,4,2,3,1,2,2,2,6,2,1,2,1,2,2,1,1,1,2,2,,0,0,1,0,3,4,4,1,2,1,0.7031301439
48,1,2,3,10,3,1,1,8,15,6,7,1,1,5699,2,-1,-1,4,-1,-1,3,-1,-1,4,-1,-1,3,3,5,1,-1,3,5,4,-1,9,1,1,2,2,2,1,1,,,,2,5,5,5,5,5,5,5,4,4,1,,1,1,,1,3,3,3,3,0,1,1,0,0,1,0,0,0,0,0,0,2,2,1,3,0,36,60,27,9,1,33,15,3,3,4,2,3,3,4,4,4,3,3,3,3,2,3,3,5,4,3,4,5,4,3,3,2,2,2,1,2,2,4,2,3,4,2,1,1,2,2,1,3,2,3,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,3,3,1,2,2,0.9049231002
61,2,1,4,12,4,1,1,3,16,7,1,1,1,5700,2,5,5,4,4,5,4,4,4,5,4,4,5,4,5,3,5,3,5,5,4,1,1,2,1,2,2,1,1,,,,2,5,5,4,5,5,5,5,5,5,2,,1,1,,1,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,2,2,3,2,20,41,-1,48,9,40,53,49,3,3,2,1,2,2,2,2,3,2,3,3,2,2,2,2,4,4,4,4,4,3,3,3,2,1,2,2,1,2,3,3,3,4,1,2,1,2,2,2,5,2,1,2,1,2,2,2,2,2,2,2,,0,0,1,0,3,4,4,2,,2,0.5997854025
76,3,1,3,9,2,4,3,4,7,2,5,1,1,5701,2,3,3,2,2,2,2,3,4,2,3,2,3,2,3,2,3,3,5,3,2,7,2,2,2,2,3,,,,,,0,2,2,3,2,3,3,3,3,3,2,,1,3,,4,1,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,4,3,3,3,33,43,63,42,23,-1,-1,39,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,4,4,4,3,3,3,2,2,2,6,2,3,2,2,2,1,1,2,2,2,2,,0,0,1,0,3,3,4,2,,2,0.9698385229
68,3,2,3,12,4,3,2,1,15,6,1,1,1,5702,1,5,3,4,4,4,4,4,5,5,5,4,5,4,5,4,5,5,5,5,5,9,1,1,1,1,2,4,1,1,3,,4,4,5,5,4,5,5,5,4,5,5,1,,1,4,,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,0,2,2,2,5,42,29,50,39,34,50,50,35,3,2,2,1,1,2,2,2,2,2,3,3,2,4,2,1,4,4,4,3,3,4,4,2,1,1,2,2,2,2,4,5,4,2,3,1,1,1,2,2,6,2,1,2,1,2,2,1,2,2,2,1,,1,0,0,0,3,3,3,2,,1,0.3573517301
54,2,2,3,9,2,1,1,2,11,3,5,1,1,5703,2,5,3,5,5,4,3,4,4,4,5,4,4,5,4,5,5,4,5,4,4,17,2,1,2,2,1,5,2,,,,2,4,4,5,4,4,4,5,4,5,3,,1,3,,2,2,2,3,3,1,0,0,1,0,0,0,0,0,1,0,0,2,2,3,2,75,88,76,38,86,62,68,50,3,2,1,1,3,4,3,2,3,1,3,3,3,3,3,1,4,4,4,4,5,4,4,4,2,1,2,2,2,1,1,2,2,2,1,5,5,2,1,2,6,2,1,2,2,2,2,2,2,1,2,2,,0,0,1,0,4,4,3,2,,1,1.157002431
